User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders, Amount 
1001468,Meade,P00016042,M,0-17,16,0,Telangana,Southern,Healthcare,Electronics & Gadgets,4," $8,116 "
1003526,Kartikay,P00126642,F,36-45,38,1,Himachal Pradesh,Northern,Govt,Electronics & Gadgets,4," $8,115 "
1004004,Duane,P00169742,F,51-55,54,0,Madhya Pradesh,Central,Hospitality,Electronics & Gadgets,2," $8,114 "
1004387,Clasen,P00117442,M,18-25,24,0,Maharashtra,Western,Automobile,Sports Products,2," $8,114 "
1004004,Duane,P00169742,F,51-55,54,0,Rajasthan,Northern,Hospitality,Electronics & Gadgets,1," $8,114 "
1004811,Nidhi,P00084442,F,36-45,36,0,Delhi,Central,Hospitality,Footwear & Shoes,4," $8,113 "
1002638,Damala,P00246342,F,26-35,30,1,Gujarat,Western,Construction,Sports Products,3," $8,113 "
1005263,Norvell,P00346242,F,36-45,37,0,Haryana,Northern,Chemical,Electronics & Gadgets,1," $8,113 "
1000438,Bhosale,P00294242,F,18-25,22,1,Gujarat,Western,Construction,Sports Products,4," $8,112 "
1001884,Eugene,P00200442,F,46-50,50,1,Andhra Pradesh,Southern,Media,Electronics & Gadgets,4," $8,111 "
1005630,Divyeshkumar,P00278942,F,36-45,37,0,Kerala,Southern,Lawyer,Electronics & Gadgets,2," $8,111 "
1000445,Sukruta,P00233242,F,46-50,49,0,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,4," $8,111 "
1004331,Marie,P00284942,F,36-45,45,0,Bihar,Eastern,Healthcare,Electronics & Gadgets,4," $8,110 "
1000744,Bolton,P00169742,F,26-35,27,1,Gujarat,Western,Aviation,Food,1," $8,110 "
1000266,Joseph,P00110542,F,36-45,40,1,Karnataka,Southern,Govt,Food,1," $8,110 "
1003410,Kamberova,P00305042,F,36-45,39,0,Madhya Pradesh,Central,Food Processing,Electronics & Gadgets,3," $8,110 "
1001132,Balk,P00195742,F,18-25,23,1,Andhra Pradesh,Southern,Healthcare,Electronics & Gadgets,3," $8,109 "
1004446,Gunjan,P00046042,F,18-25,21,1,Bihar,Eastern,Chemical,Electronics & Gadgets,1," $8,109 "
1001362,Holden,P00260842,F,36-45,39,1,Delhi,Central,Chemical,Electronics & Gadgets,3," $8,109 "
1000212,Schoenberger,P00062842,M,26-35,31,1,Himachal Pradesh,Northern,Banking,Books,3," $8,109 "
1003475,Cousins,P00115942,M,26-35,32,1,Karnataka,Southern,IT Sector,Footwear & Shoes,3," $8,109 "
1001941,Gopal,P00061142,M,36-45,26,1,Maharashtra,Western,Media,Electronics & Gadgets,3," $8,109 "
1001273,Karen,P00241742,F,36-45,42,0,Maharashtra,Western,Healthcare,Food,2," $8,109 "
1003340,Giulietta,P00110742,F,46-50,46,1,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,3," $8,108 "
1003340,Giulietta,P00110742,F,46-50,46,1,Bihar,Eastern,Banking,Electronics & Gadgets,4," $8,108 "
1001968,Tron,P00035842,F,26-35,33,0,Uttar Pradesh,Central,Retail,Sports Products,4," $8,108 "
1002744,Brumley,P00191642,F,18-25,18,0,Haryana,Northern,IT Sector,Food,1," $8,107 "
1003557,Craven,P00329542,F,18-25,19,0,Jharkhand,Eastern,Healthcare,Electronics & Gadgets,2," $8,107 "
1002380,Swati,P00180042,F,26-35,28,0,Maharashtra,Western,Aviation,Electronics & Gadgets,2," $8,107 "
1003557,Craven,P00329542,F,18-25,19,0,Telangana,Southern,Healthcare,Electronics & Gadgets,3," $8,107 "
1002887,Marina,P00280842,M,26-35,33,1,Uttar Pradesh,Central,Aviation,Books,3," $8,107 "
1002203,Anand,P00313442,F,46-50,48,1,Uttar Pradesh,Central,Hospitality,Electronics & Gadgets,4," $8,107 "
1005433,Mayank,P00181542,M,36-45,42,0,Delhi,Central,Chemical,Electronics & Gadgets,4," $8,106 "
1002457,Latchford,P00181242,F,26-35,32,1,Haryana,Northern,Aviation,Electronics & Gadgets,4," $8,106 "
1004879,Saurabh,P00073842,F,26-35,31,0,Jharkhand,Eastern,Banking,Electronics & Gadgets,4," $8,106 "
1002640,Benjamin,P00186142,F,36-45,36,1,Madhya Pradesh,Central,IT Sector,Footwear & Shoes,2," $8,106 "
1001613,Eva,P00050042,M,18-25,24,1,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,1," $8,105 "
1001613,Eva,P00050042,M,18-25,24,1,Delhi,Central,Aviation,Electronics & Gadgets,1," $8,105 "
1004224,Sahil,P00255542,M,46-50,47,0,Delhi,Central,IT Sector,Electronics & Gadgets,3," $8,105 "
1005502,Brockman,P00346642,F,26-35,26,0,Himachal Pradesh,Northern,Lawyer,Electronics & Gadgets,2," $8,105 "
1005041,Morse,P00336942,M,46-50,46,0,Karnataka,Southern,Banking,Electronics & Gadgets,3," $8,104 "
1003757,Ankita,P00110942,F,26-35,34,1,Maharashtra,Western,Automobile,Electronics & Gadgets,1," $8,104 "
1004007,Shifley,P00035542,F,36-45,44,0,Andhra Pradesh,Southern,Construction,Electronics & Gadgets,2," $8,103 "
1001413,Nguyen,P00003242,F,18-25,25,0,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,3," $8,103 "
1001929,Berenike,P00237642,M,0-17,15,0,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,2," $8,103 "
1002857,Sukant,P00076342,F,26-35,31,0,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,1," $8,103 "
1003717,Brad,P00195942,F,36-45,41,0,Uttar Pradesh,Central,Lawyer,Electronics & Gadgets,1," $8,103 "
1002146,VanderZanden,P00120042,F,18-25,21,1,Andhra Pradesh,Southern,Food Processing,Electronics & Gadgets,2," $8,102 "
1000125,Bavinger,P00288942,F,46-50,48,1,Madhya Pradesh,Central,Hospitality,Footwear & Shoes,1," $8,102 "
1000482,Mukesh,P00313742,F,26-35,28,0,Maharashtra,Western,Hospitality,Food,3," $8,102 "
1005954,Charlotte,P00195642,F,46-50,50,0,Punjab,Northern,Govt,Electronics & Gadgets,2," $8,102 "
1001891,Akin,P00183042,F,46-50,50,0,Uttar Pradesh,Central,Agriculture,Decor,2," $8,102 "
1001891,Akin,P00183042,F,46-50,50,0,Uttar Pradesh,Central,Agriculture,Electronics & Gadgets,4," $8,102 "
1003878,Poddar,P00120342,F,36-45,39,0,Karnataka,Southern,Hospitality,Footwear & Shoes,1," $8,101 "
1000188,Khloe,P00249842,F,55+,87,0,Andhra Pradesh,Southern,Media,Electronics & Gadgets,1," $8,100 "
1001294,Maya,P0099342,M,51-55,51,0,Gujarat,Western,Govt,Food,1," $8,100 "
1004489,Pete,P00243942,F,18-25,20,1,Karnataka,Southern,Hospitality,Sports Products,2," $8,100 "
1000530,Chayanika,P00346342,M,26-35,33,0,Maharashtra,Western,Aviation,Footwear & Shoes,3," $8,100 "
1000530,Chayanika,P00346342,M,26-35,33,0,Maharashtra,Western,Aviation,Footwear & Shoes,4," $8,100 "
1005412,Benjamin,P00002542,F,26-35,35,0,Maharashtra,Western,Automobile,Electronics & Gadgets,1," $8,100 "
1005376,Chand,P00220942,F,26-35,30,0,Maharashtra,Western,Healthcare,Decor,2," $8,099 "
1000230,Aayush,P00300942,F,46-50,50,0,Himachal Pradesh,Northern,Automobile,Electronics & Gadgets,4," $8,098 "
1003301,Herbert,P00180342,M,26-35,29,0,Uttar Pradesh,Central,Govt,Electronics & Gadgets,4," $8,098 "
1004508,Phonely,P00160542,F,26-35,28,1,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,1," $8,097 "
1003311,Neola,P00251342,F,26-35,28,1,Andhra Pradesh,Southern,Agriculture,Sports Products,2," $8,097 "
1005516,Leslie,P00282442,M,51-55,54,1,Bihar,Eastern,Food Processing,Electronics & Gadgets,2," $8,096 "
1005738,O'Donnell,P00000642,F,26-35,35,1,Gujarat,Western,Food Processing,Electronics & Gadgets,3," $8,096 "
1005222,Rane,P00354242,F,26-35,32,1,Maharashtra,Western,Banking,Decor,1," $8,096 "
1004373,Byrd,P00003442,F,51-55,53,0,Uttar Pradesh,Central,Aviation,Sports Products,4," $8,096 "
1005350,Coram,P00185342,F,18-25,23,1,Bihar,Eastern,Hospitality,Electronics & Gadgets,2," $8,095 "
1001647,Norvell,P00210042,F,18-25,25,0,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,3," $8,095 "
1003685,Hansen,P00343042,F,26-35,32,0,Jharkhand,Eastern,Banking,Electronics & Gadgets,1," $8,095 "
1002015,Chong,P00077942,F,18-25,22,0,Rajasthan,Northern,Lawyer,Electronics & Gadgets,4," $8,095 "
1003538,Shivani,P00213742,M,36-45,44,0,Delhi,Central,Healthcare,Electronics & Gadgets,3," $8,094 "
1003538,Shivani,P00213742,M,36-45,44,0,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,1," $8,094 "
1002874,Shruti,P00339042,M,36-45,43,0,Rajasthan,Northern,IT Sector,Electronics & Gadgets,3," $8,094 "
1004089,Reichenbach,P00218242,F,26-35,34,1,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,2," $8,093 "
1005336,Ralph,P0097242,F,55+,69,1,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,4," $8,093 "
1004815,Anurag,P00345842,M,51-55,54,0,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,1," $8,093 "
1003013,Hirasaki,P00100642,F,46-50,50,0,Delhi,Central,Healthcare,Food,4," $8,092 "
1004489,Pete,P00138542,F,18-25,19,1,Gujarat,Western,Banking,Electronics & Gadgets,1," $8,092 "
1004732,Sudheer,P00079742,F,26-35,35,0,Uttar Pradesh,Central,IT Sector,Food,1," $8,092 "
1002854,Schneider,P00343542,M,18-25,25,0,Karnataka,Southern,Banking,Food,2," $8,091 "
1000010,Nishant,P00343042,M,36-45,43,1,Maharashtra,Western,Aviation,Furniture,3," $8,091 "
1002541,Elijah,P00326542,M,36-45,43,0,Madhya Pradesh,Central,Banking,Electronics & Gadgets,2," $8,090 "
1002541,Elijah,P00326542,M,36-45,43,0,Telangana,Southern,Banking,Electronics & Gadgets,2," $8,090 "
1003108,Filia,P00034042,F,51-55,51,1,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,1," $8,089 "
1003108,Filia,P00034042,F,51-55,51,1,Delhi,Central,IT Sector,Electronics & Gadgets,2," $8,089 "
1000195,Daly,P00182542,F,26-35,29,0,Rajasthan,Northern,Govt,Electronics & Gadgets,1," $8,089 "
1005934,Henry,P00025442,F,26-35,34,0,Andhra Pradesh,Southern,Healthcare,Sports Products,4," $8,088 "
1003208,Bowman,P00171642,F,26-35,31,0,Bihar,Eastern,Agriculture,Electronics & Gadgets,4," $8,088 "
1003208,Bowman,P00171642,F,26-35,31,0,Bihar,Eastern,Agriculture,Electronics & Gadgets,4," $8,088 "
1005550,Gonzalez,P00224142,F,36-45,42,0,Punjab,Northern,IT Sector,Electronics & Gadgets,2," $8,088 "
1002800,Shyam,P00321942,M,18-25,23,1,Uttar Pradesh,Central,Govt,Electronics & Gadgets,1," $8,088 "
1002701,Swati,P00036742,F,46-50,48,1,Uttarakhand,Central,IT Sector,Furniture,2," $8,088 "
1003539,Rahul,P00022742,M,26-35,27,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,3," $8,087 "
1001487,Nona,P00027542,F,36-45,43,1,Rajasthan,Northern,Hospitality,Electronics & Gadgets,4," $8,087 "
1004048,Karl,P00036842,M,36-45,39,0,Uttarakhand,Central,Chemical,Food,4," $8,087 "
1001836,Brian,P00069042,F,26-35,35,1,Delhi,Central,Banking,Footwear & Shoes,2," $8,086 "
1004345,Duhita,P00344242,M,26-35,26,1,Karnataka,Southern,IT Sector,Footwear & Shoes,3," $8,086 "
1001650,Gnade,P00059442,F,26-35,35,0,Uttar Pradesh,Central,Healthcare,Decor,1," $8,086 "
1003945,Mrunal,P00195442,M,46-50,48,0,Delhi,Central,Healthcare,Electronics & Gadgets,3," $8,085 "
1003945,Mrunal,P00195442,M,46-50,48,0,Rajasthan,Northern,Healthcare,Electronics & Gadgets,1," $8,085 "
1002489,Kirkland,P00109242,M,36-45,44,1,Gujarat,Western,Media,Electronics & Gadgets,2," $8,084 "
1002907,Bharat,P00315842,M,36-45,44,0,Maharashtra,Western,Automobile,Food,1," $8,084 "
1000255,Goldwyn,P00225942,F,36-45,36,1,Delhi,Central,Govt,Electronics & Gadgets,4," $8,083 "
1005520,Farry,P00184442,F,46-50,50,0,Himachal Pradesh,Northern,Hospitality,Electronics & Gadgets,4," $8,083 "
1001545,Pranjali,P00246142,F,26-35,29,1,Kerala,Southern,Govt,Electronics & Gadgets,3," $8,083 "
1005520,Farry,P00184442,F,46-50,50,0,Telangana,Southern,Hospitality,Electronics & Gadgets,1," $8,083 "
1005627,Anubhaw,P00103342,M,26-35,33,1,Karnataka,Southern,Aviation,Electronics & Gadgets,4," $8,082 "
1004510,Crebagga,P00240442,F,46-50,49,1,Punjab,Northern,Hospitality,Electronics & Gadgets,2," $8,082 "
1000970,Eichhorn,P00213942,F,26-35,33,0,Rajasthan,Northern,Food Processing,Electronics & Gadgets,4," $8,082 "
1000654,Bergman,P00120242,F,51-55,51,0,Uttarakhand,Central,Retail,Electronics & Gadgets,1," $8,082 "
1004732,Sudheer,P00255742,F,26-35,34,0,Kerala,Southern,Retail,Electronics & Gadgets,3," $8,081 "
1004732,Sudheer,P00255742,F,26-35,34,0,Maharashtra,Western,Retail,Decor,3," $8,081 "
1000277,Maris,P00110842,M,36-45,42,1,Maharashtra,Western,Banking,Electronics & Gadgets,4," $8,081 "
1001963,Herman,P00155742,M,51-55,52,1,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,3," $8,080 "
1000111,Soodesh,P00150342,M,36-45,42,1,Delhi,Central,Lawyer,Electronics & Gadgets,2," $8,080 "
1003328,Sonakshi,P00129942,F,55+,78,1,Bihar,Eastern,Banking,Electronics & Gadgets,1," $8,079 "
1005915,MacIntyre,P00129842,F,18-25,23,0,Himachal Pradesh,Northern,Construction,Electronics & Gadgets,4," $8,079 "
1005470,Daniels,P00084842,F,55+,74,0,Maharashtra,Western,Healthcare,Electronics & Gadgets,1," $8,079 "
1005156,Brooks,P00118642,F,18-25,18,0,Uttar Pradesh,Central,Retail,Electronics & Gadgets,3," $8,079 "
1001109,Kristen,P00251342,F,18-25,20,0,Bihar,Eastern,Banking,Electronics & Gadgets,3," $8,078 "
1001109,Kristen,P00251342,F,18-25,20,0,Madhya Pradesh,Central,Banking,Electronics & Gadgets,4," $8,078 "
1001155,Deirdre,P00241542,F,26-35,34,1,Madhya Pradesh,Central,Food Processing,Electronics & Gadgets,1," $8,078 "
1003821,Shantanu,P00024742,F,26-35,30,0,Punjab,Northern,Healthcare,Electronics & Gadgets,4," $8,078 "
1001244,Collins,P00274142,F,26-35,34,1,Kerala,Southern,Aviation,Electronics & Gadgets,4," $8,077 "
1003087,Phillina,P00252542,M,0-17,16,1,Delhi,Central,Hospitality,Food,1," $8,076 "
1004085,Frazer,P00173942,M,26-35,27,0,Delhi,Central,Govt,Electronics & Gadgets,2," $8,076 "
1000216,Gjertsen,P00283542,F,46-50,48,1,Telangana,Southern,IT Sector,Food,1," $8,076 "
1001626,Dianna,P00180342,F,18-25,21,1,Kerala,Southern,Chemical,Electronics & Gadgets,1," $8,074 "
1000161,Chloris,P00247642,F,46-50,47,1,Punjab,Northern,Construction,Electronics & Gadgets,1," $8,074 "
1001880,Clark,P00078142,F,36-45,44,0,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,1," $8,073 "
1001057,Sanjay,P00065342,F,46-50,50,0,Delhi,Central,IT Sector,Footwear & Shoes,3," $8,073 "
1004007,Shifley,P00338442,F,36-45,45,0,Gujarat,Western,Govt,Sports Products,1," $8,073 "
1000262,Surabhi,P00335442,M,26-35,33,1,Maharashtra,Western,Agriculture,Electronics & Gadgets,3," $8,073 "
1000102,McCrossin,P00117942,F,36-45,38,0,Maharashtra,Western,Media,Electronics & Gadgets,4," $8,073 "
1006036,Halladay,P00115242,M,26-35,30,0,Haryana,Northern,Banking,Electronics & Gadgets,4," $8,072 "
1003457,Ajay,P00268442,F,26-35,33,1,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,4," $8,072 "
1001507,Ferguson,P00035542,F,36-45,43,0,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,4," $8,071 "
1000624,Fisher,P00008142,F,26-35,35,0,Maharashtra,Western,Chemical,Furniture,2," $8,071 "
1002724,Bhaggyasree,P00134142,M,46-50,47,0,Uttar Pradesh,Central,Hospitality,Electronics & Gadgets,3," $8,071 "
1003380,Blumstein,P00156742,F,51-55,54,0,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,3," $8,071 "
1003301,Herbert,P00049642,M,26-35,28,0,Delhi,Central,Banking,Electronics & Gadgets,2," $8,070 "
1000952,Prajakta,P00033642,F,55+,87,1,Maharashtra,Western,Food Processing,Electronics & Gadgets,3," $8,069 "
1005682,Donatelli,P00159842,F,18-25,19,1,Haryana,Northern,Food Processing,Food,3," $8,068 "
1005135,Sam,P00085242,F,36-45,45,0,Karnataka,Southern,IT Sector,Footwear & Shoes,3," $8,068 "
1005150,Hemant,P00140042,F,26-35,33,0,Punjab,Northern,Automobile,Electronics & Gadgets,3," $8,068 "
1002651,Piyali,P00318742,F,55+,87,1,Uttar Pradesh,Central,Aviation,Electronics & Gadgets,4," $8,068 "
1005728,Tejeswini,P00287242,M,36-45,45,1,Andhra Pradesh,Southern,Chemical,Footwear & Shoes,3," $8,067 "
1000859,Lynn,P00146142,F,26-35,26,0,Jharkhand,Eastern,Aviation,Electronics & Gadgets,3," $8,067 "
1005580,Bradley,P00114442,F,46-50,46,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,4," $8,067 "
1002457,Latchford,P00089142,F,26-35,27,0,Andhra Pradesh,Southern,Automobile,Electronics & Gadgets,1," $8,066 "
1002106,Luke,P00128242,M,18-25,25,0,Delhi,Central,IT Sector,Electronics & Gadgets,1," $8,066 "
1000556,Boland,P00087042,M,26-35,33,0,Maharashtra,Western,Retail,Furniture,4," $8,066 "
1002484,Pelletier,P00182242,F,46-50,46,1,Maharashtra,Western,Automobile,Electronics & Gadgets,1," $8,066 "
1001010,Bremer,P00327842,F,26-35,30,1,Himachal Pradesh,Northern,Banking,Electronics & Gadgets,2," $8,065 "
1002913,Schild,P00201442,M,36-45,38,1,Uttar Pradesh,Central,Healthcare,Decor,4," $8,065 "
1002419,Shantanu,P00343042,F,26-35,27,0,Bihar,Eastern,Retail,Electronics & Gadgets,1," $8,064 "
1001266,Emily,P00162642,F,26-35,33,0,Haryana,Northern,IT Sector,Electronics & Gadgets,1," $8,064 "
1000646,Aarushi,P00112142,M,36-45,44,0,Bihar,Eastern,Banking,Electronics & Gadgets,1," $8,063 "
1003771,Chirag,P00179742,F,26-35,26,1,Jharkhand,Eastern,Banking,Electronics & Gadgets,2," $8,063 "
1004082,Patrick,P00251242,F,26-35,30,0,Karnataka,Southern,Aviation,Food,4," $8,063 "
1000646,Aarushi,P00112142,M,36-45,44,0,Telangana,Southern,Banking,Electronics & Gadgets,1," $8,063 "
1002825,Sanjana,P00012442,M,26-35,29,0,Uttar Pradesh,Central,Healthcare,Food,4," $8,063 "
1003746,Vaibhavi,P00046742,F,26-35,32,0,Gujarat,Western,Hospitality,Electronics & Gadgets,3," $8,062 "
1003851,Deanra,P00317842,F,26-35,27,0,Jharkhand,Eastern,Aviation,Electronics & Gadgets,2," $8,061 "
1005163,Bhavna,P00336342,F,46-50,47,1,Jharkhand,Eastern,Chemical,Electronics & Gadgets,2," $8,061 "
1006036,Halladay,P00218542,M,26-35,32,0,Maharashtra,Western,IT Sector,Electronics & Gadgets,3," $8,061 "
1000349,Priyanshu,P00148642,F,0-17,12,1,Uttar Pradesh,Central,Banking,Electronics & Gadgets,3," $8,060 "
1001482,Gardner,P00214442,F,26-35,31,1,Uttarakhand,Central,IT Sector,Electronics & Gadgets,3," $8,060 "
1004253,Ekta,P00202142,F,46-50,47,1,Andhra Pradesh,Southern,Construction,Electronics & Gadgets,3," $8,059 "
1004505,Daniels,P00117542,F,51-55,51,0,Rajasthan,Northern,IT Sector,Electronics & Gadgets,3," $8,059 "
1000123,Jahan,P00085342,F,36-45,43,1,Uttar Pradesh,Central,Banking,Food,1," $8,059 "
1000376,Joe,P00010742,F,36-45,43,0,Jharkhand,Eastern,Aviation,Food,4," $8,058 "
1000602,Pinky,P00159542,M,55+,89,0,Delhi,Central,Retail,Sports Products,3," $8,057 "
1004591,Christensen,P00289342,F,26-35,31,0,Maharashtra,Western,Construction,Food,2," $8,055 "
1003010,Lanier,P00037042,F,26-35,35,0,Maharashtra,Western,Aviation,Food,4," $8,055 "
1005447,Amy,P00188742,F,46-50,48,1,Maharashtra,Western,Banking,Electronics & Gadgets,3," $8,055 "
1004482,Gillingham,P00093242,M,36-45,39,1,Uttar Pradesh,Central,Chemical,Decor,1," $8,055 "
1002830,Howell,P00326742,F,36-45,44,1,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,4," $8,054 "
1003265,Arti,P00180042,F,26-35,31,0,Karnataka,Southern,Healthcare,Food,3," $8,053 "
1001125,Prost,P00143642,M,18-25,22,1,Gujarat,Western,Banking,Electronics & Gadgets,3," $8,052 "
1005852,Maureen,P00089442,M,26-35,35,0,Haryana,Northern,Hospitality,Sports Products,2," $8,052 "
1004643,Christine,P00005942,F,26-35,28,1,Maharashtra,Western,Hospitality,Electronics & Gadgets,2," $8,052 "
1002073,Vandana,P00029242,M,18-25,24,0,Uttar Pradesh,Central,Healthcare,Electronics & Gadgets,1," $8,052 "
1005840,Glassco,P00245642,M,0-17,13,1,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,4," $8,051 "
1002057,Arti,P00112542,F,36-45,37,0,Maharashtra,Western,Textile,Electronics & Gadgets,4," $8,051 "
1000571,Shonely,P00154042,F,51-55,51,0,Karnataka,Southern,Construction,Electronics & Gadgets,1," $8,050 "
1005618,Jasper,P00070042,M,18-25,18,0,Rajasthan,Northern,Retail,Electronics & Gadgets,1," $8,050 "
1005250,Fritzler,P00251242,F,51-55,51,1,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,4," $8,049 "
1003951,Cunningham,P00112642,M,18-25,19,0,Madhya Pradesh,Central,Banking,Electronics & Gadgets,2," $8,049 "
1004031,Grady,P00334042,F,26-35,30,1,Uttar Pradesh,Central,IT Sector,Decor,4," $8,049 "
1001298,Siddharth,P00322942,F,36-45,40,1,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,3," $8,049 "
1001974,Epp,P00196342,M,36-45,45,0,Delhi,Central,IT Sector,Electronics & Gadgets,2," $8,048 "
1001974,Epp,P00196342,M,36-45,45,0,Madhya Pradesh,Central,IT Sector,Electronics & Gadgets,4," $8,048 "
1000531,Noel,P00307442,M,18-25,22,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,3," $8,048 "
1002700,Ankit,P00003442,F,26-35,31,1,Maharashtra,Western,Hospitality,Food,4," $8,047 "
1003539,Rahul,P00011842,M,26-35,33,1,Andhra Pradesh,Southern,Chemical,Electronics & Gadgets,3," $8,046 "
1001794,Parishi,P00127842,M,26-35,34,0,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,1," $8,046 "
1003132,Vikash,P00332242,F,36-45,43,0,Gujarat,Western,Retail,Electronics & Gadgets,2," $8,046 "
1001420,Harms,P00157342,F,18-25,24,1,Uttar Pradesh,Central,Hospitality,Decor,1," $8,046 "
1000878,Sukruta,P00330342,F,18-25,18,0,Uttar Pradesh,Central,Banking,Sports Products,1," $8,045 "
1004578,Atul,P00031142,F,26-35,26,0,Uttar Pradesh,Central,Automobile,Electronics & Gadgets,3," $8,045 "
1002895,Carol,P00041642,F,26-35,30,0,Haryana,Northern,Aviation,Electronics & Gadgets,4," $8,044 "
1002895,Carol,P00041642,F,26-35,30,0,Madhya Pradesh,Central,Aviation,Electronics & Gadgets,3," $8,044 "
1001285,Laalji,P00004742,M,36-45,36,0,Rajasthan,Northern,Govt,Electronics & Gadgets,2," $8,044 "
1003585,Kirti,P00045542,F,36-45,40,1,Haryana,Northern,IT Sector,Electronics & Gadgets,1," $8,043 "
1002352,Catherine,P00226342,F,51-55,53,1,Himachal Pradesh,Northern,Lawyer,Electronics & Gadgets,2," $8,043 "
1002180,Rahul,P00277642,F,26-35,32,1,Maharashtra,Western,Aviation,Electronics & Gadgets,4," $8,043 "
1001220,Nelson,P00040742,F,0-17,16,1,Punjab,Northern,Healthcare,Electronics & Gadgets,2," $8,043 "
1004904,Priyanshu,P00030642,F,51-55,51,0,Punjab,Northern,Aviation,Electronics & Gadgets,2," $8,043 "
1004933,Schmidt,P00117142,F,26-35,35,0,Haryana,Northern,Banking,Electronics & Gadgets,3," $8,042 "
1001284,O'Brian,P00192742,F,46-50,50,1,Jharkhand,Eastern,IT Sector,Electronics & Gadgets,1," $8,042 "
1002226,Tyler,P00240142,M,26-35,34,1,Madhya Pradesh,Central,Govt,Electronics & Gadgets,4," $8,042 "
1002167,Gannaway,P00206742,M,26-35,33,1,Uttar Pradesh,Central,IT Sector,Decor,3," $8,042 "
1001577,Fein,P00262242,M,55+,64,0,Andhra Pradesh,Southern,Media,Electronics & Gadgets,3," $8,041 "
1004034,Avish,P00128942,F,26-35,28,1,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,3," $8,040 "
1003572,Anita,P00100642,F,36-45,36,1,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,2," $8,040 "
1004094,Chikku,P00082742,F,26-35,33,0,Karnataka,Southern,Construction,Food,1," $8,040 "
1002097,Saptadeep,P00187342,F,18-25,25,0,Maharashtra,Western,Hospitality,Electronics & Gadgets,1," $8,040 "
1003572,Anita,P00100642,F,36-45,36,1,Telangana,Southern,Aviation,Electronics & Gadgets,2," $8,040 "
1003942,Hazard,P00085942,F,18-25,25,1,Andhra Pradesh,Southern,Govt,Electronics & Gadgets,3," $8,039 "
1001794,Parishi,P00069242,F,26-35,34,0,Andhra Pradesh,Southern,Construction,Electronics & Gadgets,2," $8,039 "
1005734,Lawera,P00350142,M,26-35,29,0,Haryana,Northern,IT Sector,Electronics & Gadgets,4," $8,039 "
1001675,Utsav,P00246042,M,26-35,26,1,Karnataka,Southern,Media,Electronics & Gadgets,2," $8,039 "
1002259,Darren,P00111742,M,55+,83,1,Maharashtra,Western,IT Sector,Electronics & Gadgets,1," $8,039 "
1002205,Amol,P00042842,M,26-35,33,0,Uttar Pradesh,Central,Healthcare,Food,3," $8,039 "
1003025,Kristen,P00313342,M,36-45,42,0,Uttarakhand,Central,IT Sector,Electronics & Gadgets,1," $8,039 "
1003425,Shishu,P00313342,M,18-25,19,0,Andhra Pradesh,Southern,IT Sector,Electronics & Gadgets,2," $8,038 "
1002537,Cindy,P00083942,F,36-45,41,1,Andhra Pradesh,Southern,Aviation,Electronics & Gadgets,1," $8,038 "
1002787,Vaibhav,P00248142,F,26-35,31,0,Jharkhand,Eastern,Aviation,Electronics & Gadgets,4," $8,038 "
1004241,Tanushree,P00181842,F,36-45,40,0,Uttar Pradesh,Central,Chemical,Electronics & Gadgets,1," $8,038 "
1004647,Vernon,P00103042,F,36-45,45,0,Uttar Pradesh,Central,IT Sector,Sports Products,1," $8,038 "
1002778,McMahon,P00210942,F,55+,60,0,Uttar Pradesh,Central,Construction,Electronics & Gadgets,4," $8,038 "
1001733,Gonzalez,P00258742,F,18-25,23,0,Andhra Pradesh,Southern,Banking,Electronics & Gadgets,1," $8,037 "
1000089,Ekta,P00349942,M,55+,71,1,Delhi,Central,Aviation,Electronics & Gadgets,1," $8,037 "
